index,userid,Unnamed: 0,variant,main_verb,determiner,noun,gerund,participle,latitude,longitude
2454,925649,7787,Y needs X Ved,want,the,twat,,stripped,53.55263000000001,-1.479726
2455,4559452,120875,Y needs X Ved,want,the,discount,,applied,51.4542645,-0.9781303
2456,6489240,117660,Y needs X Ving,needs,the,most,training,,50.619957,-3.413702
2457,6399535,2136,Y needs X Ving,deserve,the,piss,taking,,51.8642449,-2.238156
2458,3234340,1546,Y needs X to be Ved,wanted,the,day,,done,51.645275182830105,-0.099163092980345
2459,3502092,78021,Y needs X Ving,wanted,the,glam,dressing,,51.2787075,0.5217254
2460,5905395,71360,Y needs X Ving,needs,the,roof,replacing,,51.58498968425536,0.07886340531342599
2461,2285585,112163,Y needs X Ved,want,the,name,,signed,51.22734368436564,-0.329076093630484
2462,2575039,72693,Y needs X Ving,needs,the,franchise,taking,,53.469850153162156,-3.0044555613404573
2463,4997080,5144,Y needs X Ving,wanted,the,nhs,saving,,53.368393155465526,-2.740722063765359
2464,4131551,120416,Y needs X Ving,need,the,manager,adding,,54.759799154323204,-1.33818256587194
2465,4475162,29549,Y needs X to be Ved,need,the,planning,,approved,52.205337,0.121817
2466,564042,40250,Y needs X Ved,want,the,money,,invested,56.12042962997166,-3.792553541373505
2467,2076687,44761,Y needs X Ved,want,the,doctor,,ordered,52.415303,-4.08292
2468,1149838,86202,Y needs X Ved,want,the,lp,,filled,51.37574468287842,-0.412021592148577
2469,2376961,53157,Y needs X Ved,want,the,organ,,replaced,53.34980529999999,-6.260309700000001
2470,5397774,71028,Y needs X Ving,want,the,world,seeing,,53.100405,-2.4438209
2471,5397774,71028,Y needs X Ving,want,the,world,seeing,,53.100405,-2.4438209
2472,6280602,4761,Y needs X Ved,wants,the,chicken,,wrapped,52.486243,-1.890401
2473,4630061,21522,Y needs X Ved,needs,the,shit,,eaten,51.46033918399733,-0.115405593922422
2474,1949648,30993,Y needs X Ved,need,the,game,,fixed,53.456307,-2.737095
2475,5977871,27701,Y needs X Ved,want,the,referees,,banned,54.597285,-5.93012
2476,3058468,100171,Y needs X to be Ved,want,the,club,,ended,51.5463526,-0.1087543
2477,526461,111259,Y needs X to be Ved,want,the,truth,,aired,53.58213915974265,-1.783673069405968
2478,410528,73426,Y needs X Ving,wants,the,players,playing,,52.95478320000001,-1.1581086
2479,1914389,31145,Y needs X Ved,need,the,estates,,broken,57.4142576055249,-6.19909251942492
2480,5488087,58644,Y needs X Ved,wants,the,streets,,cleaned,52.99776762905172,-7.332833534667933
2481,450240,68098,Y needs X to be Ved,wanted,the,lion,,killed,50.71505,-1.987248
2482,6122162,114441,Y needs X to be Ved,deserve,the,right,,loved,51.76826368316689,0.106737406161327
2483,3824161,26514,Y needs X Ved,wanted,the,news,,reported,53.34980529999999,-6.260309700000001
2484,5233100,52198,Y needs X Ving,need,the,decleor,tightening,,53.7676236,-0.3274198
2485,4819107,105406,Y needs X Ved,want,the,situation,,sorted,51.5465063,-0.1058058
2486,3888435,25172,Y needs X Ved,deserve,the,job,,done,54.5704551,-1.3289821000000002
2487,1335269,111934,Y needs X Ved,wants,the,backstop,,abolished,53.34980529999999,-6.260309700000001
2488,260182,122407,Y needs X Ved,wanted,the,software,,tested,55.864237,-4.251806
2489,3330402,127998,Y needs X to be Ved,want,the,8th,,repealed,53.34980529999999,-6.260309700000001
2490,5570548,130522,Y needs X Ving,want,the,dup,supporting,,53.40837140000001,-2.9915726
2491,5488726,91548,Y needs X to be Ved,need,the,m20,,closed,51.270363,0.522699
2492,4493055,38177,Y needs X Ved,wants,the,nhs,,destroyed,51.525857677714974,-1.129010085875654
2493,4493055,37825,Y needs X Ved,wants,the,nhs,,destroyed,51.525857677714974,-1.129010085875654
2494,5794274,50283,Y needs X Ving,need,the,tram,extending,,52.95478320000001,-1.1581086
2495,1810684,88243,Y needs X Ved,wants,the,lounge,,done,51.699888,-0.028486
2496,1166137,112134,Y needs X to be Ved,want,the,manager,,sacked,53.4696968,-1.3259683
2497,3067479,44281,Y needs X Ved,want,the,app,,fixed,51.76177318569992,0.5454354027666101
2498,1544092,81738,Y needs X Ved,want,the,familiar,,done,52.30897,-1.940936
2499,4057062,121279,Y needs X Ved,needs,the,same,,done,52.40443565445794,-4.001616560131069
2500,5085284,29439,Y needs X Ved,want,the,politicians,,wanted,50.3754565,-4.1426565
2501,4499993,143687,Y needs X Ving,need,the,deluxe,fixing,,52.79679067070354,-0.83805508079878
2502,201441,42814,Y needs X Ved,want,the,familiar,,done,51.50009168353514,-0.14893559343778198
2503,5015893,39692,Y needs X Ving,want,the,puppies,learning,,50.372981667910366,-4.121439570109235
2504,507982,68547,Y needs X to be Ved,want,the,bbc,,balanced,51.454513,-2.58791
2505,1729746,128233,Y needs X Ved,want,the,manager,,sacked,55.864237,-4.251806
2506,4047447,173410,Y needs X Ving,need,the,light,fitting,,51.4817279,-0.613576
2507,4047447,173410,Y needs X Ving,need,the,light,fitting,,51.52241400000001,-0.7219
2508,5990344,19842,Y needs X Ving,need,the,money,saving,,55.131418149377225,-1.7396190608954751
2509,5990344,19559,Y needs X Ving,need,the,money,saving,,55.131418149377225,-1.7396190608954751
2510,3670129,78400,Y needs X to be Ved,need,the,accommodation,,included,51.75119063788736,-0.034791433889474
2511,6245012,140194,Y needs X Ved,wants,the,border,,removed,52.80559617499243,-0.087436086347501
2512,1597701,171595,Y needs X Ved,want,the,job,,done,52.486243,-1.890401
2513,402885,101636,Y needs X Ving,need,the,issue,resolving,,53.4807593,-2.2426305
2514,402885,101636,Y needs X Ving,need,the,issue,resolving,,55.956476,-4.771983000000001
2515,5257424,34757,Y needs X Ving,deserved,the,result,beating,,52.486243,-1.890401
2516,6400141,50163,Y needs X Ving,need,the,highlights,adding,,53.41987815404958,-2.915426562244173
2517,6400141,50014,Y needs X Ving,need,the,highlights,adding,,53.41987815404958,-2.915426562244173
2518,6400141,50013,Y needs X Ving,need,the,highlights,adding,,53.41987815404958,-2.915426562244173
2519,6400141,50164,Y needs X Ving,need,the,highlights,adding,,53.41987815404958,-2.915426562244173
2520,4319319,102673,Y needs X Ving,needs,the,badge,changing,,52.95478320000001,-1.1581086
2521,5470013,106748,Y needs X Ved,want,the,charge,,removed,51.5073509,-0.12775830000000002
2522,380787,121192,Y needs X to be Ved,need,the,nhs,,funded,53.7676236,-0.3274198
2523,380787,121192,Y needs X to be Ved,need,the,nhs,,funded,53.8007554,-1.5490774
2524,380787,121192,Y needs X to be Ved,need,the,nhs,,funded,53.8007554,-1.5490774
2525,380787,121192,Y needs X to be Ved,need,the,nhs,,funded,53.7676236,-0.3274198
2526,2491412,37471,Y needs X Ved,need,the,gesture,,returned,56.74195413384037,-2.482876046600055
2527,2491412,37455,Y needs X Ved,need,the,gesture,,returned,56.74195413384037,-2.482876046600055
2528,2464849,90228,Y needs X Ved,want,the,work,,done,52.406822,-1.519693
2529,6178322,27249,Y needs X Ved,wants,the,uk,,locked,54.61759765385377,-1.579937564966059
2530,3891448,43758,Y needs X Ved,needs,the,same,,done,51.351370191167405,1.023473896677448
2531,5325073,106808,Y needs X Ved,wanted,the,picture,,taken,51.578829,-3.218134
2532,912529,26760,Y needs X to be Ved,want,the,woman,,sent,53.35490213361106,-6.247621039910087
2533,4895575,119659,Y needs X Ving,want,the,club,playing,,52.240477,-0.902656
2534,939032,12509,Y needs X Ving,need,the,boiler,fixing,,53.55263000000001,-1.479726
2535,2450392,18199,Y needs X Ved,need,the,job,,done,50.8342086,-0.2715558
2536,2897788,33265,Y needs X Ving,need,the,essential,designing,,53.34980529999999,-6.260309700000001
2537,1433095,87912,Y needs X Ved,want,the,match,,played,53.34980529999999,-6.260309700000001
2538,6265423,94662,Y needs X Ving,need,the,substandard,training,,51.5073509,-0.12775830000000002
2539,4141628,42816,Y needs X Ved,want,the,mickey,,taken,51.36433768824517,0.518546400659421
2540,5805221,78308,Y needs X Ved,wants,the,taps,,turned,53.4807593,-2.2426305
2541,1743629,118175,Y needs X Ving,wants,the,match,recording,,53.40837140000001,-2.9915726
2542,3318627,41397,Y needs X Ving,needs,the,badge,removing,,50.729952,-1.163282
2543,729374,54539,Y needs X Ving,need,the,show,extending,,50.8197675,-1.0879769
2544,902907,66481,Y needs X Ving,need,the,professionals,looking,,50.71505,-1.987248
2545,5778654,91908,Y needs X Ving,want,the,job,doing,,52.23885367426037,-0.88295058366099
2546,6353226,116724,Y needs X Ved,deserve,the,well,,earned,54.10896700000001,-3.218894
2547,6353226,116724,Y needs X Ved,deserve,the,well,,earned,53.871098,-2.3930830000000003
2548,6353226,117178,Y needs X Ved,deserve,the,well,,earned,54.10896700000001,-3.218894
2549,6353226,117178,Y needs X Ved,deserve,the,well,,earned,53.871098,-2.3930830000000003
2550,2646734,34687,Y needs X to be Ved,want,the,numbers,,reversed,50.5475363,-2.4343209
2551,1476105,65350,Y needs X Ving,needs,the,roof,pulling,,53.5409298,-2.1113659
2552,2817110,75865,Y needs X Ving,want,the,back,stabbing,,54.9612234,-1.7181963
2553,3188467,2189,Y needs X Ving,need,the,soundtrack,playing,,53.40019915774378,-2.326774066534629
2554,3812106,9295,Y needs X Ving,need,the,impossible,cleaning,,54.569727155719825,-1.3219995670813898
2555,3812106,9206,Y needs X Ving,need,the,courts,cleaning,,54.569727155719825,-1.3219995670813898
2556,571643,74855,Y needs X Ved,needed,the,work,,done,51.4199839,-1.15275
2557,800809,43111,Y needs X Ved,want,the,system,,reformed,55.953252,-3.188267
2558,255830,66783,Y needs X Ved,want,the,fat,,sucked,53.4807593,-2.2426305
2559,6290798,68101,Y needs X Ving,deserve,the,franchise,taking,,51.39006268354518,-0.27846359308316804
2560,3325762,83454,Y needs X Ved,want,the,money,,refunded,51.5073509,-0.12775830000000002
2561,4501428,133698,Y needs X Ving,want,the,lads,pissing,,53.63700770000001,-1.8265691
2562,2991986,49687,Y needs X Ved,needs,the,pots,,washed,53.383164163093134,-1.449611572954178
2563,4248179,99964,Y needs X Ved,want,the,rules,,changed,55.78320920000001,-3.9810968
2564,262607,10038,Y needs X to be Ved,want,the,facts,,reported,53.8007554,-1.5490774
2565,262607,10291,Y needs X to be Ved,want,the,facts,,reported,53.8007554,-1.5490774
2566,1448029,2067,Y needs X to be Ved,wanted,the,ihra,,used,51.5073509,-0.12775830000000002
2567,2337142,100083,Y needs X Ving,want,the,entire,starting,,53.381129,-1.470085
2568,4058396,24799,Y needs X Ved,wants,the,union,,broken,53.76581666702312,-0.333942078920855
2569,1700085,101900,Y needs X Ving,want,the,giant,killing,,51.5073509,-0.12775830000000002
2570,3864077,94145,Y needs X Ved,want,the,subs,,offered,54.08535,-0.198802
2571,3140714,144741,Y needs X Ved,want,the,marxists,,defeated,53.40837140000001,-2.9915726
2572,6562210,107575,Y needs X Ved,need,the,volume,,turned,54.668030126518744,-5.916399535327606
2573,1537790,115033,Y needs X to be Ved,deserve,the,“right,,forgotten,51.5073509,-0.12775830000000002
2574,4571097,143769,Y needs X Ving,need,the,defence,sorting,,53.41987815404958,-2.915426562244173
2575,4075424,62583,Y needs X to be Ved,want,the,opportunity,,promoted,50.718412,-3.533899
2576,2456771,115822,Y needs X Ving,need,the,for,fixing,,53.381129,-1.470085
2577,5354546,99890,Y needs X Ving,want,the,healthy,eating,,52.057113187167595,1.1616633997559742
2578,5727452,55524,Y needs X Ving,needs,the,negativity,surrounding,,52.90355200000001,-2.483485
2579,1780062,74426,Y needs X Ved,want,the,law,,changed,55.864237,-4.251806
2580,283094,102819,Y needs X to be Ved,need,the,mayor,,banned,53.40837140000001,-2.9915726
2581,3880897,115006,Y needs X Ved,need,the,roads,,sorted,55.859915630269526,-4.031101041232069
2582,844952,134727,Y needs X Ved,deserve,the,derision,,associated,50.82253,-0.137163
2583,6313273,63156,Y needs X Ving,wanted,the,patent,extending,,53.99150279999999,-1.5412015
2584,1156742,28922,Y needs X Ving,need,the,early,warning,,51.5073509,-0.12775830000000002
2585,4604251,14602,Y needs X Ved,want,the,machine,,removed,51.59993966626218,-2.981074571782218
2586,4392074,85244,Y needs X Ving,want,the,paps,bothering,,52.518075175982744,-0.25573308675211603
2587,4392074,85126,Y needs X Ving,want,the,paps,bothering,,52.518075175982744,-0.25573308675211603
2588,3372683,81541,Y needs X Ving,need,the,photos,sending,,52.59625916524333,-1.999258573403991
2589,5971598,123525,Y needs X Ved,want,the,referendum,,honoured,51.38544518372361,-0.252753593305613
2590,2670721,40250,Y needs X Ved,want,the,result,,implemented,51.69778118365893,0.108918405736498
2591,2670721,39075,Y needs X Ved,want,the,negotiation,,opened,51.69778118365893,0.108918405736498
2592,5748774,68389,Y needs X Ving,want,the,marque,signing,,53.4807593,-2.2426305
2593,4568083,88727,Y needs X Ved,need,the,hell,,kicked,52.481138,1.7534490000000005
2594,4872217,42057,Y needs X to be Ved,need,the,darkness,,seen,53.4807593,-2.2426305
2595,2527204,38711,Y needs X to be Ved,want,the,crowd,,stoned,51.71613918573298,0.496500402876229
2596,1914648,42623,Y needs X Ving,want,the,happy,ending,,51.27675519204428,1.090135895722492
2597,977155,84466,Y needs X Ved,want,the,version,,directed,53.34980529999999,-6.260309700000001
2598,977155,84466,Y needs X Ved,want,the,version,,directed,53.34310060000001,-6.2615699000000005
2599,688291,88295,Y needs X Ving,want,the,rules,changing,,53.8108176,-1.7626099999999998
2600,2047360,94785,Y needs X Ved,want,the,manager,,sacked,51.5073509,-0.12775830000000002
2601,3958822,87957,Y needs X Ved,wanted,the,greeks,,punished,53.34980529999999,-6.260309700000001
2602,6035181,105135,Y needs X Ving,needs,the,shit,kicking,,52.76132717820058,0.41986740956958
2603,4748573,25797,Y needs X to be Ved,wanted,the,clubs,,given,53.530731655875655,-2.487430564659624
2604,3911094,72529,Y needs X Ving,needs,the,damp,sorting,,52.193636,-2.221575
2605,6542838,122368,Y needs X Ved,need,the,sleigh,,serviced,55.173581147883006,-1.9396890592514544
2606,4804205,196702,Y needs X Ved,need,the,account,,refunded,51.49700116578065,-3.179799570901813
2607,5948351,87136,Y needs X Ving,needs,the,colour,breaking,,52.4750743,-1.8298330000000005
2608,690616,34341,Y needs X Ving,want,the,economy,regulating,,51.342248157877734,0.518817774346963
2609,1531804,17380,Y needs X Ving,need,the,telly,talking,,51.573445,-0.0724376
2610,1531804,17384,Y needs X Ving,need,the,telly,talking,,51.573445,-0.0724376
2611,2604140,43795,Y needs X Ving,want,the,headlines,blaming,,51.2787075,0.5217254
2612,367750,58357,Y needs X Ved,wanted,the,channel,,changed,55.864237,-4.251806
2613,367750,56999,Y needs X to be Ved,need,the,brakes,,placed,55.864237,-4.251806
2614,3062080,99707,Y needs X Ving,need,the,phone,answering,,53.8007554,-1.5490774
2615,6473487,25307,Y needs X Ving,want,the,work,doing,,53.5844501544392,-2.663700063110037
2616,1759595,10232,Y needs X Ving,need,the,business,doing,,53.588646,-0.654413
2617,180010,32603,Y needs X Ved,want,the,deal,,done,52.7073029,-2.7553268
2618,4887046,52436,Y needs X Ved,want,the,president,,banned,53.9598189,-1.0807505
2619,5445434,91033,Y needs X Ved,want,the,familiar,,done,51.4609208,-0.0985404
2620,2066943,61401,Y needs X Ving,want,the,fbi,looking,,51.1277261858565,-0.186832095288607
2621,6228592,73446,Y needs X Ved,want,the,inpass,,solved,51.5123443,-0.0909852
2622,2585139,36952,Y needs X Ving,need,the,shelves,sorting,,52.22045018239496,0.5115784057048179
2623,6515413,68215,Y needs X Ving,want,the,rain,dragging,,53.782476162597284,-1.070294073427359
2624,343696,150305,Y needs X Ved,needs,the,privately,,funded,51.56058668517,0.210589904164524
2625,3981199,49568,Y needs X Ving,want,the,weather,spoiling,,52.52048900000001,-1.465382
2626,3981199,49431,Y needs X Ving,want,the,weather,spoiling,,52.52048900000001,-1.465382
2627,1945458,112161,Y needs X to be Ved,need,the,nhs,,saved,53.4807593,-2.2426305
2628,6274837,118779,Y needs X Ving,needs,the,shit,kicking,,51.5073509,-0.12775830000000002
2629,5488999,44006,Y needs X Ving,want,the,same,ruling,,52.264821666596404,-2.155944574116412
2630,4046939,99255,Y needs X to be Ved,want,the,trains,,cancelled,52.486243,-1.890401
2631,4670498,22008,Y needs X Ving,need,the,dog,taking,,53.39330860000001,-2.1266343
2632,2100487,80891,Y needs X to be Ved,want,the,nation,,persuaded,51.5073509,-0.12775830000000002
2633,1423021,56750,Y needs X to be Ved,wants,the,shark,,named,51.81567017754798,-0.815503586582922
2634,5830784,9200,Y needs X to be Ved,need,the,luas,,packed,53.34980529999999,-6.260309700000001
2635,5830784,9200,Y needs X to be Ved,need,the,luas,,packed,53.1589342,-6.9095683
2636,4432843,10427,Y needs X to be Ved,want,the,discussion,,balanced,51.5073509,-0.12775830000000002
2637,4432843,10427,Y needs X to be Ved,want,the,discussion,,balanced,51.5073509,-0.12775830000000002
2638,4818964,15993,Y needs X Ving,need,the,money,considering,,53.50475066230614,-1.4416455723189558
2639,1757716,117181,Y needs X to be Ved,want,the,question,,asked,52.967133166613046,-1.311294750822413
2640,2428478,63129,Y needs X Ved,wants,the,shackles,,taken,53.5768647,-2.4282192000000005
2641,2372412,103152,Y needs X Ving,need,the,baby,looking,,54.3438243,-7.631533599999999
2642,5568272,3208,Y needs X Ved,need,the,emotions,,raised,51.51448018375678,-0.092910093782144
2643,1155944,102364,Y needs X Ving,want,the,reds,turning,,53.97541919619195,-1.56592100938393
2644,5060170,63024,Y needs X Ving,want,the,roof,fixing,,53.456952157913115,-2.233479566883483
2645,5016209,26222,Y needs X Ving,needs,the,sack,playing,,52.52048900000001,-1.465382
2646,133545,59468,Y needs X Ving,want,the,fox,hunting,,51.4994899,-0.1739822
2647,328663,62481,Y needs X Ved,want,the,tracking,,done,51.37667168324703,-0.34654909264145395
2648,576170,104214,Y needs X to be Ved,need,the,studio,,finished,53.7632254,-2.7044052000000014
2649,4018586,6558,Y needs X Ving,wanted,the,fairytale,ending,,53.99123065837426,-1.541875568819093
2650,2000562,87323,Y needs X Ved,wants,the,man,,sent,51.5557739,-1.7797176
2651,3677121,130851,Y needs X Ving,want,the,newbies,forgetting,,51.516700683403776,-0.152119593317875
2652,2223267,126686,Y needs X to be Ved,want,the,takeover,,completed,55.88803263371826,-4.238172005858325
2653,842918,47885,Y needs X Ved,need,the,baws,,kicked,55.847258,-4.440114
2654,2731295,84442,Y needs X Ving,want,the,officers,protecting,,53.40837140000001,-2.9915726
